date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-02-20,97.47966807427993,97.47966807426394,97.4796680742968,27095807671
2025-02-21,113.05081666013595,113.05081666011907,113.05081666015313,27095807671
2025-02-22,128.51706443444294,128.5170644344272,128.51706443446133,27095807671
2025-02-23,143.52860862535846,143.52860862534132,143.5286086253766,27095807671
2025-02-24,157.74365641939409,157.74365641937717,157.74365641941216,27095807671
2025-02-25,170.83780494078405,170.83780494076566,170.83780494080364,27095807671
2025-02-26,182.51293208984328,182.51293208982486,182.512932089863,27095807671
2025-02-27,192.505340959406,192.50534095938772,192.50534095942692,27095807671
2025-02-28,200.59292332182827,200.59292332181064,200.59292332185038,27095807671
2025-03-01,206.60113721125094,206.6011372112321,206.60113721127337,27095807671
2025-03-02,210.4076290043974,210.40762900437917,210.40762900442135,27095807671
2025-03-03,211.94537057526568,211.94537057524676,211.9453705752915,27095807671
2025-03-04,211.204225855562,211.20422585554343,211.20422585559302,27095807671
2025-03-05,208.23090718367166,208.23090718365157,208.23283394664097,27095807671
2025-03-06,203.12732880839388,203.12732880837132,203.1296970660639,27095807671
2025-03-07,196.04741146139446,196.0474114613722,196.0489435063506,27095807671
2025-03-08,187.19243665670342,187.19243665667904,187.19695265321093,27095807671
2025-03-09,176.8050910379455,176.80509103791792,176.81226095474136,27095807671
2025-03-10,165.16237845792102,165.16237845789328,165.17048698277267,27095807671
2024-08-13,2.0813851821231655,2.0813851820880584,2.0813851821606404,27095808173
2024-08-14,2.091555693740098,2.091555693702903,2.091555693776479,27095808173
2024-08-15,2.1017262053570303,2.1017262053157504,2.101726205393013,27095808173
2024-08-16,2.1118967169739626,2.1118967169376264,2.111896717011518,27095808173
2024-08-17,2.122067228590895,2.122067228552539,2.1220672286282705,27095808173
2024-08-18,2.132237740207829,2.1322377401697192,2.13223774024625,27095808173
2024-08-19,2.1424082518247616,2.142408251786513,2.1424082518617915,27095808173
2024-08-20,2.152578763441694,2.1525787634033664,2.1525787634815257,27095808173
2024-08-21,2.1627492750586264,2.162749275020695,2.162749275096839,27095808173
2024-08-22,2.1729197866755605,2.172919786636886,2.1729197867119416,27095808173
2024-08-23,2.183090298292493,2.1830902982547133,2.1830902983278233,27095808173
2024-08-24,2.1932608099094253,2.193260809873691,2.1932608099478066,27095808173
2024-08-25,2.203431321526356,2.2034313214888517,2.2034313215678134,27095808173
2024-08-26,2.21360183314329,2.2136018331054212,2.2136018331838465,27095808173
2024-08-27,2.2237723447602225,2.223772344720106,2.223772344803275,27095808173
2024-08-28,2.233942856377155,2.2339428563372103,2.233942856415039,27095808173
2024-08-29,2.2441133679940872,2.2441133679568894,2.244113368037219,27095808173
2024-08-30,2.2542838796110214,2.2542838795671427,2.254283879648592,27095808173
2024-08-31,2.2644543912279538,2.2644543911888877,2.264454391270416,27095808173
2024-09-01,2.274624902844886,2.274624902803108,2.2746249028894567,27095808173
2024-09-02,2.2847954144618186,2.284795414422804,2.284795414504788,27095808173
2024-09-03,2.294965926078751,2.294965926037084,2.294965926123575,27095808173
2024-09-04,2.3051364376956833,2.305136437656302,2.3051364377390606,27095808173
2024-09-05,2.3153069493126157,2.3153069492703056,2.3153069493586127,27095808173
2024-09-06,2.325477460929548,2.3254774608882265,2.3254774609735773,27095808173
2024-09-07,2.3356479725464823,2.3356479725047175,2.3356479725935393,27095808173
2024-09-08,2.3458184841634147,2.3458184841203127,2.345818484210489,27095808173
2024-09-09,2.355988995780347,2.35598899573715,2.3559889958300984,27095808173
2024-12-31,49.12703770241036,49.12703769866687,49.127037706111615,27095808692
2025-01-01,50.61360005728231,50.613600053445076,50.61360006095804,27095808692
2025-01-02,52.03324429148652,52.03324428788041,52.03324429562675,27095808692
2025-01-03,53.36099951718182,53.36099951318573,53.36099952088871,27095808692
2025-01-04,54.575670698383824,54.575670694430286,54.57567070231066,27095808692
2025-01-05,55.660155021904615,55.66015501807096,55.660155025598065,27095808692
2025-01-06,56.60161451242566,56.60161450869095,56.601614516558506,27095808692
2025-01-07,57.39150741392696,57.39150741029554,57.39150741735834,27095808692
2025-01-08,58.025485415449026,58.025485411491,58.02548541938547,27095808692
2025-01-09,58.50316796645606,58.50316796267723,58.50316797051246,27095808692
2025-01-10,58.82780857872961,58.82780857493705,58.82780858258657,27095808692
2025-01-11,59.00587103633681,59.005871032405494,59.00587104017318,27095808692
2025-01-12,59.04653574744742,59.04653574340896,59.04653575144808,27095808692
2025-01-13,58.96115800838052,58.961158004501684,58.961158012170976,27095808692
2025-01-14,58.762700676809914,58.76270067296567,58.76270068073566,27095808692
2025-01-15,58.46516366123004,58.46516365726413,58.465163664963676,27095808692
2025-01-16,58.08303174632712,58.08303174254098,58.083031749683336,27095808692
2025-01-17,57.63076063794886,57.63076063416778,57.63076064204042,27095808692
2025-01-18,57.12231879693756,57.12231879321089,57.122318800615844,27095808692
2025-01-19,56.57079973382151,56.57079973007742,56.57079973776239,27095808692
2025-01-20,55.98811606863603,55.988116064527794,55.98811607271438,27095808692
2025-01-21,55.38478294891197,55.38478294492836,55.38478295269981,27095808692
2025-01-22,54.769794504280775,54.76979450035244,54.769794508260475,27095808692
2025-01-23,54.150593040364434,54.15059303641888,54.15059304430793,27095808692
2025-01-24,53.53312678367139,53.533126779720995,53.53312678763938,27095808692
2025-01-25,52.921988323673666,52.92198831963648,52.921988327555944,27095808692
2025-01-26,52.320622590510226,52.32062258648771,52.32062259461656,27095808692
2025-01-27,51.731590375153075,51.73159037116378,51.73159037904921,27095808692
2024-08-27,1.0,0.9999999986401676,1.000000001351539,27095809660
2024-08-28,1.0,0.9999999986483369,1.0000000013002046,27095809660
2024-08-29,1.0,0.999999998697432,1.000000001269311,27095809660
2024-08-30,1.0,0.9999999987302233,1.0000000012602728,27095809660
2024-08-31,1.0,0.999999998758229,1.0000000013028598,27095809660
2024-09-01,1.0,0.9999999987366661,1.000000001161232,27095809660
2024-09-02,1.0,0.9999999987042991,1.000000001328983,27095809660
2024-09-03,1.0,0.9999999986356186,1.0000000013347932,27095809660
2024-09-04,1.0,0.9999999987675539,1.0000000012390433,27095809660
2024-09-05,1.0,0.9999999987889316,1.000000001290656,27095809660
2024-09-06,1.0,0.9999999988079719,1.000000001368943,27095809660
2024-09-07,1.0,0.9999999987357338,1.0000000012761396,27095809660
2024-09-08,1.0,0.9999999986968602,1.0000000013074855,27095809660
2024-09-09,1.0,0.9999999987219286,1.0000000012597843,27095809660
2024-09-10,1.0,0.9999999986617362,1.0000000013024446,27095809660
2024-09-11,1.0,0.9999999987717545,1.0000000014088746,27095809660
2024-09-12,1.0,0.9999999987442854,1.0000000013114312,27095809660
2024-09-13,1.0,0.9999999987305338,1.0000000012913313,27095809660
2024-09-14,1.0,0.9999999986614309,1.00000000124571,27095809660
2024-09-15,1.0,0.9999999987561476,1.0000000012394865,27095809660
2024-09-16,1.0,0.9999999986634732,1.0000000012098833,27095809660
2024-09-17,1.0,0.9999999987190782,1.0000000013179136,27095809660
2024-09-18,1.0,0.9999999987530611,1.0000000011534373,27095809660
2024-09-19,1.0,0.99999999877214,1.0000000012153332,27095809660
2024-09-20,1.0,0.9999999988146099,1.0000000013271662,27095809660
2024-09-21,1.0,0.9999999986850421,1.0000000012889236,27095809660
2024-09-22,1.0,0.9999999986485457,1.0000000012411656,27095809660
2024-09-23,1.0,0.9999999987499744,1.0000000012744823,27095809660
2025-01-21,-13.763982143252552,-18.328738663912436,-9.516013717442727,27095810173
2025-01-22,-13.882873199196556,-18.29239998145243,-9.48887837029452,27095810173
2025-01-23,-14.001764255140557,-18.66967271093014,-9.811020191425177,27095810173
2025-01-24,-14.12065531108456,-18.755359168297744,-9.552076271802568,27095810173
2025-01-25,-14.23954636702856,-18.523379759649547,-9.946969818058536,27095810173
2025-01-26,-14.358437422972568,-18.846920935480373,-10.191177694400576,27095810173
2025-01-27,-14.477328478916567,-18.794377727130136,-10.006538948419161,27095810173
2025-01-28,-14.596219534860573,-19.03733037596903,-9.689463221215071,27095810173
2025-01-29,-14.715110590804573,-18.994238395162547,-10.375050839582014,27095810173
2025-01-30,-14.834001646748572,-19.352811170727364,-10.408905685583568,27095810173
2025-01-31,-14.952892702692576,-19.08626025773177,-10.316728029278675,27095810173
2025-02-01,-15.07178375863658,-19.743214350832023,-10.61599679646758,27095810173
2025-02-02,-15.190674814580582,-19.63435738812381,-10.549718639232998,27095810173
2025-02-03,-15.309565870524583,-19.50909864270076,-11.015665842523266,27095810173
2025-02-04,-15.428456926468588,-19.771574522985247,-11.124156515548082,27095810173
2025-02-05,-15.547347982412589,-19.912539501615996,-11.186769485081653,27095810173
2025-02-06,-15.666239038356592,-20.068399202272435,-11.430392171467457,27095810173
2025-02-07,-15.785130094300595,-19.99467074755386,-11.192943785519033,27095810173
2025-02-08,-15.904021150244596,-20.210558203207835,-11.470054291863194,27095810173
2025-02-09,-16.0229122061886,-20.568526025508266,-11.545141582587934,27095810173
2025-02-10,-16.141803262132598,-20.524554462442648,-11.76081310240666,27095810173
2025-02-11,-16.260694318076602,-20.861653693208886,-12.125987758280145,27095810173
2025-02-12,-16.379585374020603,-20.988459163970415,-11.879830020919668,27095810173
2025-02-13,-16.49847642996461,-21.282462783589487,-12.145928321758998,27095810173
2025-02-14,-16.61736748590861,-21.071209877635802,-12.471747433768684,27095810173
2025-02-15,-16.736258541852614,-21.122731041222096,-12.43446083998597,27095810173
2025-02-16,-16.85514959779661,-21.468303307507206,-12.51745497552716,27095810173
2025-02-17,-16.97404065374062,-21.372075315231715,-12.496529276465202,27095810173
2025-03-04,9.799740495101043,4.324252949911357,15.511170299559831,27095810673
2025-03-05,9.809250061503334,3.917011351604861,15.875280242836071,27095810673
2025-03-06,9.818759627905626,4.334519090539923,15.298915523470823,27095810673
2025-03-07,9.828269194307918,4.366929118803303,15.405342506890316,27095810673
2025-03-08,9.837778760710211,4.412627457429088,15.544299452788243,27095810673
2025-03-09,9.847288327112503,4.110732749476164,14.799807790075578,27095810673
2025-03-10,9.856797893514795,4.25782678733811,15.27472507638819,27095810673
2025-03-11,9.866307459917087,4.218481814562878,15.339051182983445,27095810673
2025-03-12,9.87581702631938,4.505499057956258,15.3586831518394,27095810673
2025-03-13,9.885326592721672,4.153715374730006,15.41591775717545,27095810673
2025-03-14,9.894836159123964,4.737265822731782,15.713234882550864,27095810673
2025-03-15,9.904345725526255,4.1270695008440725,14.932347016519902,27095810673
2025-03-16,9.913855291928549,4.095362345273452,15.3512210392922,27095810673
2025-03-17,9.92336485833084,4.3140993879456735,15.475495601401562,27095810673
2025-03-18,9.932874424733132,4.41417801495433,15.629083091493749,27095810673
2025-03-19,9.942383991135424,4.617917193060771,15.393502881934275,27095810673
2025-03-20,9.951893557537716,4.229146483108823,15.498198144024922,27095810673
2025-03-21,9.96140312394001,4.627770656971896,15.260555267861129,27095810673
2025-03-22,9.9709126903423,4.420955141522983,15.733206014761373,27095810673
2025-03-23,9.980422256744593,4.602556917716565,15.862560828269512,27095810673
2025-03-24,9.989931823146884,4.484872804696012,15.416030824275422,27095810673
2025-03-25,9.999441389549176,4.177773543791287,15.290860931158493,27095810673
2025-03-26,10.00895095595147,4.432655689782894,15.231578582506499,27095810673
2025-03-27,10.01846052235376,4.8337852089519195,15.63452461028363,27095810673
2025-03-28,10.027970088756053,4.317967648489167,15.612917200790024,27095810673
2025-03-29,10.037479655158347,4.346068422353904,15.80315686699765,27095810673
2025-03-30,10.046989221560638,4.550239842374342,15.837638272901957,27095810673
2025-03-31,10.056498787962928,4.593324516388973,16.069267530202687,27095810673
2024-08-27,6.384682955507767,4.9118903291002995,7.805620248934879,27095811177
2024-08-28,6.510152520699496,4.977903299021408,8.039998953688494,27095811177
2024-08-29,6.635622085891239,5.227665848639945,8.054223338018652,27095811177
2024-08-30,6.7610916510829675,5.167075790429573,8.32554469909244,27095811177
2024-08-31,6.886561216274696,5.370967434488363,8.382249369588468,27095811177
2024-09-01,7.012030781466425,5.683396995533466,8.589504915788757,27095811177
2024-09-02,7.137500346658168,5.741878997876818,8.59890654586594,27095811177
2024-09-03,7.26296991184989,5.6798759557575424,8.776436980385352,27095811177
2024-09-04,7.388439477041626,5.804740016388627,8.986665776877057,27095811177
2024-09-05,7.513909042233347,5.976096762681295,9.027168055979429,27095811177
2024-09-06,7.639378607425083,6.209977457215207,9.209813431754142,27095811177
2024-09-07,7.764848172616805,6.240577489881281,9.191198574083923,27095811177
2024-09-08,7.890317737808541,6.333332317250008,9.467356650917933,27095811177
2024-09-09,8.015787303000263,6.565928907409526,9.566572163296202,27095811177
2024-09-10,8.141256868191999,6.5888167359394885,9.68680870784354,27095811177
2024-09-11,8.266726433383734,6.8644864748204935,9.823686464031288,27095811177
2024-09-12,8.392195998575463,6.878800090508367,9.833244617223578,27095811177
2024-09-13,8.517665563767192,6.955213399513869,9.950011950391055,27095811177
2024-09-14,8.64313512895892,7.136454697638361,10.12398723496129,27095811177
2024-09-15,8.76860469415065,7.31054770232526,10.322489571030568,27095811177
2024-09-16,8.894074259342393,7.336945919199683,10.399574848427878,27095811177
2024-09-17,9.019543824534122,7.56395369225168,10.457860210537635,27095811177
2024-09-18,9.14501338972585,7.61547045676039,10.693982896243202,27095811177
2024-09-19,9.270482954917565,7.6652962163237754,10.813279654981976,27095811177
2024-09-20,9.395952520109308,7.929715961509099,10.945908067033733,27095811177
2024-09-21,9.521422085301037,8.036784717119525,11.036189080795872,27095811177
2024-09-22,9.646891650492766,8.187300946358143,11.159280239988227,27095811177
2024-09-23,9.772361215684494,8.268627137233748,11.33944788299982,27095811177
2025-01-21,7.767376589873009,6.352044376838258,9.207306216167305,27095812646
2025-01-22,7.798128189005436,6.461661537064243,9.281485808567231,27095812646
2025-01-23,7.828879788137862,6.447487020138507,9.178920298331569,27095812646
2025-01-24,7.859631387270288,6.4334947495239305,9.226879336557158,27095812646
2025-01-25,7.890382986402714,6.42027821919958,9.320863274723735,27095812646
2025-01-26,7.921134585535142,6.439017268951315,9.327829884501602,27095812646
2025-01-27,7.9518861846675675,6.624408835894814,9.300843166330992,27095812646
2025-01-28,7.982637783799993,6.593932122227144,9.429873451932291,27095812646
2025-01-29,8.013389382932417,6.577998409479438,9.490731315475243,27095812646
2025-01-30,8.044140982064846,6.711927773758281,9.447432142291289,27095812646
2025-01-31,8.074892581197272,6.748333730701499,9.476689716908849,27095812646
2025-02-01,8.105644180329698,6.741035100257028,9.43284669858026,27095812646
2025-02-02,8.136395779462124,6.772519754927656,9.515232069061518,27095812646
2025-02-03,8.167147378594553,6.700895283605185,9.541733599667262,27095812646
2025-02-04,8.197898977726975,6.903104031077466,9.577874089492843,27095812646
2025-02-05,8.228650576859401,6.840600611056602,9.630767496954775,27095812646
2025-02-06,8.259402175991827,6.937847888786813,9.636455020189937,27095812646
2025-02-07,8.290153775124256,6.889310105650513,9.734092262718839,27095812646
2025-02-08,8.320905374256682,6.882380978522963,9.643922170545913,27095812646
2025-02-09,8.351656973389108,6.854903514802967,9.774095255749328,27095812646
2025-02-10,8.382408572521534,6.873233817872419,9.752225925991644,27095812646
2025-02-11,8.413160171653963,6.890417082483556,9.886886655973843,27095812646
2025-02-12,8.44391177078639,7.048451893429359,9.78333839922271,27095812646
2025-02-13,8.474663369918815,7.12647078158331,9.914871335102308,27095812646
2025-02-14,8.505414969051241,7.065850706110668,9.890696233343979,27095812646
